datetime,timestamp,time,cycle_start,cycle_number,x,y,z
2025-12-12 14:55:13.379801,0.0,1765547713.3798013,2025-12-12 14:55:13.379521,1,-0.6941999999999999,-0.09359999999999999,-0.078
2025-12-12 14:55:13.379900,9.894371032714844e-05,1765547713.3799002,2025-12-12 14:55:13.379521,1,-1.0608,0.2496,-0.5616
2025-12-12 14:55:13.379965,0.00016379356384277344,1765547713.379965,2025-12-12 14:55:13.379521,1,-1.1154,0.0078,0.0312
2025-12-12 14:55:13.380028,0.0002262592315673828,1765547713.3800275,2025-12-12 14:55:13.379521,1,-1.1154,-0.28859999999999997,0.702
2025-12-12 14:55:13.380099,0.0002980232238769531,1765547713.3800993,2025-12-12 14:55:13.379521,1,-1.1622,-0.0702,0.3276
2025-12-12 14:55:13.380166,0.00036454200744628906,1765547713.3801658,2025-12-12 14:55:13.379521,1,-0.5382,0.25739999999999996,-0.42119999999999996
2025-12-12 14:55:13.380227,0.0004260540008544922,1765547713.3802273,2025-12-12 14:55:13.379521,1,-1.0295999999999998,0.23399999999999999,-0.4602
2025-12-12 14:55:13.380289,0.00048732757568359375,1765547713.3802886,2025-12-12 14:55:13.379521,1,-1.2558,-0.20279999999999998,0.3588
2025-12-12 14:55:13.380360,0.0005586147308349609,1765547713.38036,2025-12-12 14:55:13.379521,1,-1.3259999999999998,-0.5147999999999999,0.7722
2025-12-12 14:55:13.380423,0.0006220340728759766,1765547713.3804233,2025-12-12 14:55:13.379521,1,-0.7487999999999999,-0.0858,0.19499999999999998
2025-12-12 14:55:13.380487,0.0006856918334960938,1765547713.380487,2025-12-12 14:55:13.379521,1,-0.5304,0.4914,-0.5226
2025-12-12 14:55:13.380549,0.0007479190826416016,1765547713.3805492,2025-12-12 14:55:13.379521,1,-1.3026,0.3666,-0.3822
2025-12-12 14:55:13.380609,0.0008080005645751953,1765547713.3806093,2025-12-12 14:55:13.379521,1,-1.3259999999999998,-0.2808,0.4758
2025-12-12 14:55:13.380670,0.0008687973022460938,1765547713.38067,2025-12-12 14:55:13.379521,1,-1.0452,-0.6474,0.6396
2025-12-12 14:55:13.380772,0.0009708404541015625,1765547713.380772,2025-12-12 14:55:13.379521,1,-0.819,-0.3276,-0.10139999999999999
2025-12-12 14:55:13.380845,0.001043558120727539,1765547713.3808448,2025-12-12 14:55:13.379521,1,-0.624,0.2808,-0.3432
2025-12-12 14:55:13.380908,0.0011065006256103516,1765547713.3809078,2025-12-12 14:55:13.379521,1,-1.4352,0.3822,0.0078
2025-12-12 14:55:13.380970,0.0011687278747558594,1765547713.38097,2025-12-12 14:55:13.379521,1,-1.2167999999999999,0.0312,0.4836
2025-12-12 14:55:13.381033,0.0012314319610595703,1765547713.3810327,2025-12-12 14:55:13.379521,1,-0.9516,-0.23399999999999999,0.19499999999999998
2025-12-12 14:55:13.381096,0.0012950897216796875,1765547713.3810964,2025-12-12 14:55:13.379521,1,-0.6006,-0.10919999999999999,-0.30419999999999997
2025-12-12 14:55:13.381157,0.0013561248779296875,1765547713.3811574,2025-12-12 14:55:13.379521,1,-0.9204,0.054599999999999996,-0.156
2025-12-12 14:55:13.381216,0.0014142990112304688,1765547713.3812156,2025-12-12 14:55:13.379521,1,-1.599,0.0,0.4914
2025-12-12 14:55:13.381275,0.001474142074584961,1765547713.3812754,2025-12-12 14:55:13.379521,1,-1.0062,-0.10139999999999999,0.5538
2025-12-12 14:55:13.381345,0.0015439987182617188,1765547713.3813453,2025-12-12 14:55:13.379521,1,-0.6941999999999999,0.0702,-0.25739999999999996
2025-12-12 14:55:13.381415,0.0016140937805175781,1765547713.3814154,2025-12-12 14:55:13.379521,1,-0.741,0.21059999999999998,-0.5928
2025-12-12 14:55:13.381513,0.0017116069793701172,1765547713.3815129,2025-12-12 14:55:13.379521,1,-1.3026,-0.0702,0.19499999999999998
2025-12-12 14:55:13.381578,0.0017771720886230469,1765547713.3815784,2025-12-12 14:55:13.379521,1,-1.2324,-0.3666,0.8423999999999999
2025-12-12 14:55:13.381640,0.0018389225006103516,1765547713.3816402,2025-12-12 14:55:13.379521,1,-1.2635999999999998,-0.2496,0.27299999999999996
2025-12-12 14:55:13.381724,0.0019230842590332031,1765547713.3817244,2025-12-12 14:55:13.379521,1,-0.351,0.0624,-0.4914
2025-12-12 14:55:13.381788,0.0019867420196533203,1765547713.381788,2025-12-12 14:55:13.379521,1,-0.8346,0.20279999999999998,-0.40559999999999996
2025-12-12 14:55:13.381846,0.0020449161529541016,1765547713.3818462,2025-12-12 14:55:13.379521,1,-1.3572,0.0858,0.45239999999999997
2025-12-12 14:55:13.381907,0.002105236053466797,1765547713.3819065,2025-12-12 14:55:13.379521,1,-1.6458,-0.1404,0.7487999999999999
2025-12-12 14:55:13.388742,0.008940696716308594,1765547713.388742,2025-12-12 14:55:13.379521,1,-0.6083999999999999,-0.1248,0.0312
2025-12-12 14:55:13.388816,0.009014368057250977,1765547713.3888156,2025-12-12 14:55:13.379521,1,-0.6083999999999999,0.0702,-0.6317999999999999
2025-12-12 14:55:13.388877,0.009075641632080078,1765547713.388877,2025-12-12 14:55:13.379521,1,-0.9438,0.10919999999999999,-0.11699999999999999
2025-12-12 14:55:13.388938,0.009136438369750977,1765547713.3889377,2025-12-12 14:55:13.379521,1,-1.4507999999999999,-0.09359999999999999,0.7722
2025-12-12 14:55:13.389006,0.009204864501953125,1765547713.3890061,2025-12-12 14:55:13.379521,1,-1.3182,-0.11699999999999999,0.5771999999999999
2025-12-12 14:55:13.389067,0.009265661239624023,1765547713.389067,2025-12-12 14:55:13.379521,1,-0.6629999999999999,0.0078,-0.5304
2025-12-12 14:55:13.389128,0.009326457977294922,1765547713.3891277,2025-12-12 14:55:13.379521,1,-0.45239999999999997,0.039,-0.5304
2025-12-12 14:55:13.389187,0.009386062622070312,1765547713.3891873,2025-12-12 14:55:13.379521,1,-1.3572,-0.10919999999999999,0.2964
2025-12-12 14:55:13.389249,0.009447336196899414,1765547713.3892486,2025-12-12 14:55:13.379521,1,-1.365,-0.1482,1.0295999999999998
2025-12-12 14:55:13.389308,0.009506940841674805,1765547713.3893082,2025-12-12 14:55:13.379521,1,-1.2402,0.0,0.156
2025-12-12 14:55:13.389404,0.009602785110473633,1765547713.389404,2025-12-12 14:55:13.379521,1,-0.4602,0.0858,-0.8814
2025-12-12 14:55:13.389478,0.009676933288574219,1765547713.3894782,2025-12-12 14:55:13.379521,1,-0.8111999999999999,-0.1638,-0.3822
2025-12-12 14:55:13.389541,0.00973963737487793,1765547713.389541,2025-12-12 14:55:13.379521,1,-1.17,-0.2808,0.9047999999999999
2025-12-12 14:55:13.389603,0.009801864624023438,1765547713.3896031,2025-12-12 14:55:13.379521,1,-1.7238,-0.046799999999999994,0.9359999999999999
2025-12-12 14:55:13.389714,0.009912967681884766,1765547713.3897142,2025-12-12 14:55:13.379521,1,-0.9126,0.3354,-0.3276
2025-12-12 14:55:13.389778,0.009976387023925781,1765547713.3897777,2025-12-12 14:55:13.379521,1,-0.23399999999999999,0.23399999999999999,-1.053
2025-12-12 14:55:13.389839,0.010037899017333984,1765547713.3898392,2025-12-12 14:55:13.379521,1,-1.0218,-0.21839999999999998,-0.156
2025-12-12 14:55:13.389903,0.010102033615112305,1765547713.3899033,2025-12-12 14:55:13.379521,1,-1.3961999999999999,-0.4992,1.1856
2025-12-12 14:55:13.389964,0.010162830352783203,1765547713.389964,2025-12-12 14:55:13.379521,1,-1.6223999999999998,-0.10139999999999999,0.9359999999999999
2025-12-12 14:55:13.390024,0.010222911834716797,1765547713.3900242,2025-12-12 14:55:13.379521,1,-0.5616,0.312,-0.6941999999999999
2025-12-12 14:55:13.390084,0.010282754898071289,1765547713.390084,2025-12-12 14:55:13.379521,1,-0.21839999999999998,0.3822,-1.0686
2025-12-12 14:55:13.390143,0.010342121124267578,1765547713.3901434,2025-12-12 14:55:13.379521,1,-1.7004,-0.2418,0.09359999999999999
2025-12-12 14:55:13.390210,0.010408401489257812,1765547713.3902097,2025-12-12 14:55:13.379521,1,-0.9281999999999999,-0.585,1.4975999999999998
2025-12-12 14:55:13.390270,0.01046895980834961,1765547713.3902702,2025-12-12 14:55:13.379521,1,-1.521,-0.11699999999999999,0.5147999999999999
2025-12-12 14:55:13.390332,0.010530233383178711,1765547713.3903315,2025-12-12 14:55:13.379521,1,-0.429,0.2808,-1.0373999999999999
2025-12-12 14:55:13.390405,0.010604143142700195,1765547713.3904054,2025-12-12 14:55:13.379521,1,-0.6162,0.1482,-0.8034
2025-12-12 14:55:13.390491,0.010689973831176758,1765547713.3904912,2025-12-12 14:55:13.379521,1,-1.482,-0.27299999999999996,0.8268
2025-12-12 14:55:13.395167,0.0153656005859375,1765547713.3951669,2025-12-12 14:55:13.379521,1,-1.3416,-0.25739999999999996,1.3337999999999999
2025-12-12 14:55:13.395325,0.015523910522460938,1765547713.3953252,2025-12-12 14:55:13.379521,1,-1.0842,0.2496,-0.156
2025-12-12 14:55:13.395399,0.01559758186340332,1765547713.3953989,2025-12-12 14:55:13.379521,1,-0.43679999999999997,0.40559999999999996,-1.1934
2025-12-12 14:55:13.395464,0.01566314697265625,1765547713.3954644,2025-12-12 14:55:13.379521,1,-0.7956,-0.18719999999999998,-0.351
2025-12-12 14:55:13.395526,0.015724658966064453,1765547713.395526,2025-12-12 14:55:13.379521,1,-1.5131999999999999,-0.45239999999999997,1.0919999999999999
2025-12-12 14:55:13.395620,0.01581859588623047,1765547713.3956199,2025-12-12 14:55:13.379521,1,-1.3728,-0.1794,1.0842
2025-12-12 14:55:13.395684,0.01588273048400879,1765547713.395684,2025-12-12 14:55:13.379521,1,-0.7644,0.46799999999999997,-0.5538
2025-12-12 14:55:13.395745,0.015943527221679688,1765547713.3957448,2025-12-12 14:55:13.379521,1,-0.5459999999999999,0.351,-1.2402
2025-12-12 14:55:13.395805,0.016003847122192383,1765547713.3958051,2025-12-12 14:55:13.379521,1,-0.858,-0.22619999999999998,0.0
2025-12-12 14:55:13.395890,0.01608872413635254,1765547713.39589,2025-12-12 14:55:13.379521,1,-1.6614,-0.6474,1.3259999999999998
2025-12-12 14:55:13.395952,0.016150712966918945,1765547713.395952,2025-12-12 14:55:13.379521,1,-1.17,-0.22619999999999998,0.9126
2025-12-12 14:55:13.396013,0.016211748123168945,1765547713.396013,2025-12-12 14:55:13.379521,1,-0.8111999999999999,0.37439999999999996,-0.7565999999999999
2025-12-12 14:55:13.396081,0.016280174255371094,1765547713.3960814,2025-12-12 14:55:13.379521,1,-0.37439999999999996,0.4836,-1.1465999999999998
2025-12-12 14:55:13.396142,0.016341209411621094,1765547713.3961425,2025-12-12 14:55:13.379521,1,-1.2792,-0.1638,0.18719999999999998
2025-12-12 14:55:13.396204,0.016402482986450195,1765547713.3962038,2025-12-12 14:55:13.379521,1,-1.5677999999999999,-0.6786,1.4507999999999999
2025-12-12 14:55:13.396265,0.016463518142700195,1765547713.3962648,2025-12-12 14:55:13.379521,1,-0.9281999999999999,-0.3978,0.6708
2025-12-12 14:55:13.396325,0.01652383804321289,1765547713.396325,2025-12-12 14:55:13.379521,1,-0.4446,0.4914,-0.9672
2025-12-12 14:55:13.396397,0.01659560203552246,1765547713.3963969,2025-12-12 14:55:13.379521,1,-0.9984,0.6083999999999999,-1.1076
2025-12-12 14:55:13.396467,0.01666569709777832,1765547713.396467,2025-12-12 14:55:13.379521,1,-1.3259999999999998,-0.156,0.6474
2025-12-12 14:55:13.396564,0.016762971878051758,1765547713.3965642,2025-12-12 14:55:13.379521,1,-1.4975999999999998,-0.7253999999999999,1.4664
2025-12-12 14:55:13.400174,0.020372629165649414,1765547713.400174,2025-12-12 14:55:13.379521,1,-0.40559999999999996,-0.23399999999999999,0.1638
2025-12-12 14:55:13.400245,0.02044391632080078,1765547713.4002452,2025-12-12 14:55:13.379521,1,-0.8814,0.5694,-1.1232
2025-12-12 14:55:13.400307,0.020505905151367188,1765547713.4003072,2025-12-12 14:55:13.379521,1,-1.1232,0.3978,-0.5928
2025-12-12 14:55:13.400418,0.020616531372070312,1765547713.4004178,2025-12-12 14:55:13.379521,1,-0.9593999999999999,-0.4602,0.9984
2025-12-12 14:55:13.400487,0.02068614959716797,1765547713.4004874,2025-12-12 14:55:13.379521,1,-1.4586,-0.5538,1.0295999999999998
2025-12-12 14:55:13.400552,0.02075052261352539,1765547713.4005518,2025-12-12 14:55:13.379521,1,-0.5771999999999999,0.0156,-0.22619999999999998
2025-12-12 14:55:13.400614,0.020812511444091797,1765547713.4006138,2025-12-12 14:55:13.379521,1,-0.6474,0.4914,-0.8346
2025-12-12 14:55:13.400675,0.020873308181762695,1765547713.4006746,2025-12-12 14:55:13.379521,1,-1.5131999999999999,0.2652,0.0
2025-12-12 14:55:13.400735,0.020933866500854492,1765547713.4007351,2025-12-12 14:55:13.379521,1,-1.1076,-0.351,0.975
2025-12-12 14:55:13.400800,0.02099919319152832,1765547713.4008005,2025-12-12 14:55:13.379521,1,-1.131,-0.43679999999999997,0.624
2025-12-12 14:55:13.400867,0.021065711975097656,1765547713.400867,2025-12-12 14:55:13.379521,1,-0.43679999999999997,0.19499999999999998,-0.5226
2025-12-12 14:55:13.400927,0.02112603187561035,1765547713.4009273,2025-12-12 14:55:13.379521,1,-1.1856,0.40559999999999996,-0.6941999999999999
2025-12-12 14:55:13.400986,0.021184444427490234,1765547713.4009857,2025-12-12 14:55:13.379521,1,-1.2246,0.10139999999999999,0.351
2025-12-12 14:55:13.401048,0.02124643325805664,1765547713.4010477,2025-12-12 14:55:13.379521,1,-1.1232,-0.3822,0.9438
2025-12-12 14:55:13.401110,0.021308422088623047,1765547713.4011097,2025-12-12 14:55:13.379521,1,-0.8502,-0.1638,0.10139999999999999
2025-12-12 14:55:13.401172,0.021370649337768555,1765547713.401172,2025-12-12 14:55:13.379521,1,-0.6317999999999999,0.3354,-0.6474
2025-12-12 14:55:13.404109,0.024307966232299805,1765547713.4041092,2025-12-12 14:55:13.379521,1,-1.5366,0.1482,-0.30419999999999997
2025-12-12 14:55:13.404181,0.024380207061767578,1765547713.4041815,2025-12-12 14:55:13.379521,1,-0.9984,-0.3432,0.7878
2025-12-12 14:55:13.404245,0.024443864822387695,1765547713.4042451,2025-12-12 14:55:13.379521,1,-0.9359999999999999,-0.4446,0.6396
2025-12-12 14:55:13.404308,0.024506330490112305,1765547713.4043076,2025-12-12 14:55:13.379521,1,-0.975,0.1248,-0.3432
2025-12-12 14:55:13.404381,0.024580001831054688,1765547713.4043813,2025-12-12 14:55:13.379521,1,-0.702,0.42119999999999996,-0.6474
2025-12-12 14:55:13.404443,0.024641752243041992,1765547713.404443,2025-12-12 14:55:13.379521,1,-1.3883999999999999,0.1248,0.054599999999999996
2025-12-12 14:55:13.404513,0.02471184730529785,1765547713.4045131,2025-12-12 14:55:13.379521,1,-1.2635999999999998,-0.3276,0.7487999999999999
2025-12-12 14:55:13.404574,0.02477264404296875,1765547713.404574,2025-12-12 14:55:13.379521,1,-0.7878,-0.4134,0.5147999999999999
2025-12-12 14:55:13.404634,0.02483224868774414,1765547713.4046335,2025-12-12 14:55:13.379521,1,-0.7956,0.0858,-0.42119999999999996
2025-12-12 14:55:13.404695,0.024893522262573242,1765547713.4046948,2025-12-12 14:55:13.379521,1,-0.7722,0.4134,-0.5382
2025-12-12 14:55:13.404754,0.024953126907348633,1765547713.4047544,2025-12-12 14:55:13.379521,1,-1.6769999999999998,0.11699999999999999,0.18719999999999998
2025-12-12 14:55:13.404814,0.025012969970703125,1765547713.4048142,2025-12-12 14:55:13.379521,1,-0.9281999999999999,-0.38999999999999996,0.8268
2025-12-12 14:55:13.406909,0.02710723876953125,1765547713.4069085,2025-12-12 14:55:13.379521,1,-0.7565999999999999,-0.22619999999999998,0.21059999999999998
2025-12-12 14:55:13.406993,0.0271914005279541,1765547713.4069927,2025-12-12 14:55:13.379521,1,-1.0218,0.25739999999999996,-0.6396
2025-12-12 14:55:13.407090,0.02728891372680664,1765547713.4070902,2025-12-12 14:55:13.379521,1,-0.9204,0.18719999999999998,-0.2496
2025-12-12 14:55:13.407155,0.027354001998901367,1765547713.4071553,2025-12-12 14:55:13.379521,1,-1.1622,-0.25739999999999996,0.45239999999999997
2025-12-12 14:55:13.407218,0.02741718292236328,1765547713.4072185,2025-12-12 14:55:13.379521,1,-1.1543999999999999,-0.3432,0.5147999999999999
2025-12-12 14:55:13.407431,0.027629852294921875,1765547713.4074311,2025-12-12 14:55:13.379521,1,-0.7722,0.0624,-0.18719999999999998
2025-12-12 14:55:13.407512,0.027710437774658203,1765547713.4075117,2025-12-12 14:55:13.379521,1,-0.9204,0.30419999999999997,-0.5226
2025-12-12 14:55:13.407574,0.027772903442382812,1765547713.4075742,2025-12-12 14:55:13.379521,1,-1.1076,0.046799999999999994,0.046799999999999994
2025-12-12 14:55:13.407636,0.02783489227294922,1765547713.4076362,2025-12-12 14:55:13.379521,1,-1.3728,-0.351,0.624
2025-12-12 14:55:13.409546,0.029744625091552734,1765547713.409546,2025-12-12 14:55:13.379521,1,-0.8423999999999999,-0.3198,0.4914
2025-12-12 14:55:13.409623,0.029821395874023438,1765547713.4096227,2025-12-12 14:55:13.379521,1,-0.819,0.19499999999999998,-0.25739999999999996
2025-12-12 14:55:13.409686,0.029885053634643555,1765547713.4096863,2025-12-12 14:55:13.379521,1,-1.0062,0.4134,-0.5147999999999999
2025-12-12 14:55:13.409748,0.02994704246520996,1765547713.4097483,2025-12-12 14:55:13.379521,1,-0.9984,0.19499999999999998,-0.039
2025-12-12 14:55:13.409813,0.030011653900146484,1765547713.409813,2025-12-12 14:55:13.379521,1,-1.4664,-0.351,0.585
2025-12-12 14:55:13.409889,0.03008747100830078,1765547713.4098887,2025-12-12 14:55:13.379521,1,-0.858,-0.3588,0.4914
2025-12-12 14:55:13.409951,0.030149459838867188,1765547713.4099507,2025-12-12 14:55:13.379521,1,-0.7253999999999999,0.0702,-0.22619999999999998
2025-12-12 14:55:13.410013,0.030211925506591797,1765547713.4100132,2025-12-12 14:55:13.379521,1,-0.9047999999999999,0.3666,-0.4758
2025-12-12 14:55:13.411827,0.03202557563781738,1765547713.4118268,2025-12-12 14:55:13.379521,1,-1.2558,0.039,0.1404
