datetime,timestamp,time,cycle_start,cycle_number,x,y,z
2025-12-12 11:33:04.362969,0.0,1765535584.3629692,2025-12-12 11:33:04.362704,1,-0.0039,-0.0039,-0.0039
2025-12-12 11:33:04.363066,9.703636169433594e-05,1765535584.3630662,2025-12-12 11:33:04.362704,1,-0.0039,-0.0039,-0.0039
2025-12-12 11:33:04.363132,0.0001633167266845703,1765535584.3631325,2025-12-12 11:33:04.362704,1,-0.0039,-0.0039,-0.0039
2025-12-12 11:33:04.363195,0.0002262592315673828,1765535584.3631954,2025-12-12 11:33:04.362704,1,-0.0039,0.9828,-0.0156
2025-12-12 11:33:04.363368,0.0003986358642578125,1765535584.3633678,2025-12-12 11:33:04.362704,1,-0.0156,0.1794,-0.3354
2025-12-12 11:33:04.363441,0.0004718303680419922,1765535584.363441,2025-12-12 11:33:04.362704,1,-0.6552,0.1794,-0.3354
2025-12-12 11:33:04.363504,0.0005347728729248047,1765535584.363504,2025-12-12 11:33:04.362704,1,-0.6552,0.1794,-0.3354
2025-12-12 11:33:04.363564,0.0005950927734375,1765535584.3635643,2025-12-12 11:33:04.362704,1,-0.6552,0.1794,-0.3354
2025-12-12 11:33:04.363638,0.0006685256958007812,1765535584.3636377,2025-12-12 11:33:04.362704,1,-0.6006,0.23399999999999999,-0.2808
2025-12-12 11:33:04.363702,0.0007326602935791016,1765535584.3637018,2025-12-12 11:33:04.362704,1,-0.702,0.23399999999999999,-0.3432
2025-12-12 11:33:04.363791,0.0008213520050048828,1765535584.3637905,2025-12-12 11:33:04.362704,1,-0.6552,0.2808,-0.3822
2025-12-12 11:33:04.363856,0.0008869171142578125,1765535584.363856,2025-12-12 11:33:04.362704,1,-0.6317999999999999,0.21839999999999998,-0.38999999999999996
2025-12-12 11:33:04.363918,0.0009489059448242188,1765535584.363918,2025-12-12 11:33:04.362704,1,-0.6162,0.22619999999999998,-0.3822
2025-12-12 11:33:04.363980,0.0010104179382324219,1765535584.3639796,2025-12-12 11:33:04.362704,1,-0.7253999999999999,0.22619999999999998,-0.3822
2025-12-12 11:33:04.364066,0.001096963882446289,1765535584.3640661,2025-12-12 11:33:04.362704,1,-0.624,0.2496,-0.38999999999999996
2025-12-12 11:33:04.364133,0.0011637210845947266,1765535584.364133,2025-12-12 11:33:04.362704,1,-0.7098,0.1794,-0.27299999999999996
2025-12-12 11:33:04.364196,0.0012269020080566406,1765535584.364196,2025-12-12 11:33:04.362704,1,-0.7487999999999999,0.1716,-0.2418
2025-12-12 11:33:04.364268,0.0012984275817871094,1765535584.3642676,2025-12-12 11:33:04.362704,1,-0.7098,0.2808,-0.312
2025-12-12 11:33:04.364329,0.0013594627380371094,1765535584.3643286,2025-12-12 11:33:04.362704,1,-0.6552,0.2808,-0.3978
2025-12-12 11:33:04.364390,0.001421213150024414,1765535584.3643904,2025-12-12 11:33:04.362704,1,-0.7332,0.18719999999999998,-0.1716
2025-12-12 11:33:04.364451,0.001481771469116211,1765535584.364451,2025-12-12 11:33:04.362704,1,-0.585,0.21059999999999998,-0.28859999999999997
2025-12-12 11:33:04.364512,0.0015425682067871094,1765535584.3645117,2025-12-12 11:33:04.362704,1,-0.6629999999999999,0.1248,-0.3432
2025-12-12 11:33:04.364571,0.0016021728515625,1765535584.3645713,2025-12-12 11:33:04.362704,1,-0.6786,0.2418,-0.3432
2025-12-12 11:33:04.364675,0.0017061233520507812,1765535584.3646753,2025-12-12 11:33:04.362704,1,-0.6708,0.2652,-0.42119999999999996
2025-12-12 11:33:04.364749,0.001779794692993164,1765535584.364749,2025-12-12 11:33:04.362704,1,-0.6864,0.351,-0.4992
2025-12-12 11:33:04.364814,0.0018448829650878906,1765535584.364814,2025-12-12 11:33:04.362704,1,-0.624,0.22619999999999998,-0.3978
2025-12-12 11:33:04.364879,0.0019099712371826172,1765535584.3648791,2025-12-12 11:33:04.362704,1,-0.7098,0.25739999999999996,-0.3978
2025-12-12 11:33:04.364940,0.0019712448120117188,1765535584.3649404,2025-12-12 11:33:04.362704,1,-0.6396,0.2418,-0.37439999999999996
2025-12-12 11:33:04.365002,0.0020325183868408203,1765535584.3650017,2025-12-12 11:33:04.362704,1,-0.741,0.2496,-0.3666
2025-12-12 11:33:04.365092,0.002122640609741211,1765535584.3650918,2025-12-12 11:33:04.362704,1,-0.741,0.156,-0.2418
2025-12-12 11:33:04.365155,0.0021860599517822266,1765535584.3651552,2025-12-12 11:33:04.362704,1,-0.6629999999999999,0.20279999999999998,-0.42119999999999996
2025-12-12 11:33:04.365216,0.002246856689453125,1765535584.365216,2025-12-12 11:33:04.362704,1,-0.7332,0.28859999999999997,-0.3822
2025-12-12 11:33:04.365276,0.002306699752807617,1765535584.3652759,2025-12-12 11:33:04.362704,1,-0.741,0.20279999999999998,-0.2496
2025-12-12 11:33:04.365340,0.0023708343505859375,1765535584.36534,2025-12-12 11:33:04.362704,1,-0.6552,0.20279999999999998,-0.3588
2025-12-12 11:33:04.365402,0.0024330615997314453,1765535584.3654022,2025-12-12 11:33:04.362704,1,-0.6474,0.23399999999999999,-0.4134
2025-12-12 11:33:04.365463,0.002494335174560547,1765535584.3654635,2025-12-12 11:33:04.362704,1,-0.6552,0.2418,-0.3666
2025-12-12 11:33:04.365525,0.0025556087493896484,1765535584.3655248,2025-12-12 11:33:04.362704,1,-1.8719999999999999,-0.7487999999999999,-3.7986
2025-12-12 11:33:04.365585,0.0026154518127441406,1765535584.3655846,2025-12-12 11:33:04.362704,1,-1.1232,-0.10919999999999999,0.21059999999999998
2025-12-12 11:33:04.365654,0.002685070037841797,1765535584.3656542,2025-12-12 11:33:04.362704,1,-0.8111999999999999,-0.0312,-0.09359999999999999
2025-12-12 11:33:04.365724,0.0027544498443603516,1765535584.3657236,2025-12-12 11:33:04.362704,1,-1.131,-0.1248,0.09359999999999999
2025-12-12 11:33:04.365789,0.0028197765350341797,1765535584.365789,2025-12-12 11:33:04.362704,1,-0.9204,-0.1638,0.5616
2025-12-12 11:33:04.365851,0.002881765365600586,1765535584.365851,2025-12-12 11:33:04.362704,1,-1.0997999999999999,-0.09359999999999999,0.1248
2025-12-12 11:33:04.365911,0.002942323684692383,1765535584.3659115,2025-12-12 11:33:04.362704,1,-0.9828,-0.0078,0.0078
2025-12-12 11:33:04.365979,0.0030095577239990234,1765535584.3659787,2025-12-12 11:33:04.362704,1,-0.9672,-0.0702,0.11699999999999999
2025-12-12 11:33:04.366038,0.003068685531616211,1765535584.3660378,2025-12-12 11:33:04.362704,1,-1.1076,0.0312,0.1482
2025-12-12 11:33:04.366098,0.003129243850708008,1765535584.3660984,2025-12-12 11:33:04.362704,1,-1.1076,0.0312,0.1482
2025-12-12 11:33:04.366178,0.0032088756561279297,1765535584.366178,2025-12-12 11:33:04.362704,1,-1.1076,0.0312,0.1482
2025-12-12 11:33:04.366244,0.0032744407653808594,1765535584.3662436,2025-12-12 11:33:04.362704,1,-1.1076,0.0312,0.1482
2025-12-12 11:33:04.366307,0.003338336944580078,1765535584.3663075,2025-12-12 11:33:04.362704,1,-0.9984,-0.10919999999999999,-0.0312
2025-12-12 11:33:04.366370,0.003400564193725586,1765535584.3663697,2025-12-12 11:33:04.362704,1,-0.9984,-0.10919999999999999,-0.0312
2025-12-12 11:33:04.366433,0.0034635066986083984,1765535584.3664327,2025-12-12 11:33:04.362704,1,-0.9984,-0.10919999999999999,-0.0312
2025-12-12 11:33:04.366496,0.003526926040649414,1765535584.366496,2025-12-12 11:33:04.362704,1,-0.9984,-0.10919999999999999,-0.0312
2025-12-12 11:33:04.366561,0.0035920143127441406,1765535584.3665612,2025-12-12 11:33:04.362704,1,-0.9984,-0.10919999999999999,-0.0312
2025-12-12 11:33:04.366640,0.0036706924438476562,1765535584.3666399,2025-12-12 11:33:04.362704,1,-1.014,-0.09359999999999999,-0.0624
2025-12-12 11:33:04.366703,0.003734111785888672,1765535584.3667033,2025-12-12 11:33:04.362704,1,-1.014,-0.09359999999999999,-0.0624
2025-12-12 11:33:04.366803,0.0038335323333740234,1765535584.3668027,2025-12-12 11:33:04.362704,1,-1.014,-0.09359999999999999,-0.0624
2025-12-12 11:33:04.366871,0.003901958465576172,1765535584.366871,2025-12-12 11:33:04.362704,1,-1.014,-0.09359999999999999,-0.0624
2025-12-12 11:33:04.366934,0.003965139389038086,1765535584.3669343,2025-12-12 11:33:04.362704,1,-0.9126,-0.078,0.1794
2025-12-12 11:33:04.366997,0.004027843475341797,1765535584.366997,2025-12-12 11:33:04.362704,1,-0.9126,-0.078,0.1794
2025-12-12 11:33:04.367059,0.004090309143066406,1765535584.3670595,2025-12-12 11:33:04.362704,1,-0.9126,-0.078,0.1794
2025-12-12 11:33:04.367121,0.004151821136474609,1765535584.367121,2025-12-12 11:33:04.362704,1,-0.9126,-0.078,0.1794
2025-12-12 11:33:04.367182,0.004212856292724609,1765535584.367182,2025-12-12 11:33:04.362704,1,-0.9126,-0.078,0.1794
2025-12-12 11:33:04.367317,0.004347801208496094,1765535584.367317,2025-12-12 11:33:04.362704,1,-0.9126,-0.078,0.1794
2025-12-12 11:33:04.378532,0.015563249588012695,1765535584.3785324,2025-12-12 11:33:04.362704,1,-0.9672,-0.0312,0.1326
2025-12-12 11:33:04.378606,0.015636920928955078,1765535584.378606,2025-12-12 11:33:04.362704,1,-1.0218,0.0156,0.046799999999999994
2025-12-12 11:33:04.378680,0.015710830688476562,1765535584.37868,2025-12-12 11:33:04.362704,1,-0.9593999999999999,0.0,0.0624
2025-12-12 11:33:04.378786,0.015816688537597656,1765535584.3787858,2025-12-12 11:33:04.362704,1,-1.0373999999999999,-0.1248,0.18719999999999998
